severity_code,severity_label,population,disaster_type_code,disaster_type_label,water_purification_units,emergency_shelter_kits,medical_supply_crates,sar_equipment_sets,communication_radios,portable_generators,food_ration_packages,thermal_blankets,first_aid_stations,evacuation_vehicles
3,SEVERE,973657,1,cyclone,7294,6508,2994,2710,2087,2738,5987,6079,948,1304
0,NONE,529982,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1744236,0,earthquake,7963,8520,5265,5188,3956,3373,7908,7962,1858,1499
4,CATASTROPHIC,2926886,0,earthquake,28388,24754,19972,23402,13977,15547,25591,30965,9779,10032
3,SEVERE,179594,0,earthquake,794,944,466,523,386,409,875,839,185,160
1,MINOR,1584311,0,earthquake,789,799,435,293,293,132,819,863,171,154
0,NONE,3637761,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,1847752,1,cyclone,920,1355,563,273,461,298,1087,1344,212,205
3,SEVERE,4799296,0,earthquake,20286,21396,15722,16860,9875,9687,26317,27310,4102,5580
2,MODERATE,4401833,1,cyclone,10557,11763,4548,3198,4649,2998,11029,13298,2033,2321
0,NONE,1074930,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,419592,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3569422,1,cyclone,22305,24850,10891,8203,9374,10357,20927,28364,4240,3783
1,MINOR,4379849,0,earthquake,2314,2325,1317,643,898,454,2436,2025,511,424
4,CATASTROPHIC,2446594,0,earthquake,26461,20146,19504,19188,14120,13589,23178,19927,8199,7909
1,MINOR,4462059,1,cyclone,2525,3087,1141,652,997,744,3304,3724,409,530
3,SEVERE,2227075,1,cyclone,18114,17446,6682,4902,5251,6737,15113,19209,2121,2822
4,CATASTROPHIC,1137013,0,earthquake,13042,11306,7621,7544,5141,5380,12747,12031,3693,3738
0,NONE,4865684,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,471426,1,cyclone,1201,1451,391,349,573,390,1448,1540,221,233
2,MODERATE,4775870,1,cyclone,14736,12247,4845,3776,5691,3164,14647,13074,2425,2737
0,NONE,1109427,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,2897933,1,cyclone,2011,1984,1010,489,867,510,1948,2259,313,402
4,CATASTROPHIC,647581,1,cyclone,6147,8790,4817,3712,4189,4566,6041,10781,2090,2697
1,MINOR,2829119,0,earthquake,1388,1401,825,553,521,322,1442,1423,276,246
3,SEVERE,4271687,0,earthquake,20802,24523,12626,11716,6768,9033,22999,18901,4902,3681
4,CATASTROPHIC,3270054,1,cyclone,43963,38180,19573,19717,18902,25398,44562,48489,9558,11618
3,SEVERE,1555204,0,earthquake,8723,9578,4500,5074,3687,2659,9175,7932,1566,1470
3,SEVERE,3246408,1,cyclone,19090,23746,10822,6975,7249,9988,18749,24942,3158,3257
4,CATASTROPHIC,268966,0,earthquake,2965,2637,1748,1876,1511,1592,2849,2531,809,798
1,MINOR,3712361,0,earthquake,1899,1670,1005,686,713,336,1798,2054,393,475
3,SEVERE,812457,0,earthquake,3853,4605,2380,2145,1740,1737,3805,3849,777,795
0,NONE,1566230,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,1053518,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,1711833,1,cyclone,3225,5249,1589,1231,1999,1130,4385,5702,691,1024
0,NONE,3652071,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,1604211,1,cyclone,1064,1143,573,280,440,247,940,1218,169,206
2,MODERATE,569824,0,earthquake,1148,924,552,513,536,262,1227,1190,286,273
2,MODERATE,1205159,0,earthquake,2536,2769,1297,1108,1433,569,2226,2486,631,656
4,CATASTROPHIC,3909069,1,cyclone,43639,56385,29214,20619,27962,29369,42883,56986,11800,14704
3,SEVERE,4850647,1,cyclone,32924,30139,11913,12701,14629,15268,34418,39635,4910,4945
2,MODERATE,1571895,0,earthquake,3150,3367,1581,1643,1676,849,3189,2904,801,847
2,MODERATE,2170068,1,cyclone,6266,6039,2078,1690,2535,1718,5017,6526,1111,1353
1,MINOR,4724580,0,earthquake,2330,1901,1515,961,1087,431,2307,2614,429,521
2,MODERATE,2698135,1,cyclone,6725,8554,2904,2152,3561,2130,6897,7923,1204,1531
0,NONE,2669703,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2384675,0,earthquake,11245,12078,6648,7031,4609,4164,9120,10803,2814,2310
1,MINOR,3760091,1,cyclone,2197,2275,1105,747,943,659,2381,3204,453,446
2,MODERATE,39212,0,earthquake,70,80,37,38,34,19,90,80,21,21
3,SEVERE,2259754,0,earthquake,11436,11849,7121,6974,4339,4745,11350,11671,2198,2349
1,MINOR,4163082,0,earthquake,2227,2099,1311,849,920,404,2012,2326,397,376
1,MINOR,1991321,1,cyclone,1640,1270,635,323,531,317,1448,1537,182,222
0,NONE,2360632,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3099795,1,cyclone,19001,24116,9126,7190,8275,10076,20728,22336,3553,3326
2,MODERATE,2679915,0,earthquake,4681,5399,2325,2586,2754,1204,4101,5291,1368,1289
4,CATASTROPHIC,2707277,0,earthquake,24317,32344,19551,18143,12419,12998,26084,27176,9052,7468
2,MODERATE,612382,0,earthquake,996,1385,584,633,721,288,1147,1208,307,363
2,MODERATE,2679675,0,earthquake,5387,5934,2801,2528,2571,1159,6390,6190,1378,1338
3,SEVERE,1638127,1,cyclone,9448,11299,5352,4218,3754,5307,11879,12328,1798,2290
2,MODERATE,1926626,1,cyclone,5968,5070,2012,1649,2307,1624,5037,5691,836,960
2,MODERATE,3101536,0,earthquake,6975,6754,3315,3446,3016,1585,5972,6891,1155,1722
0,NONE,2052150,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2624633,0,earthquake,31139,19825,20454,16003,13366,13466,27843,26112,7870,8144
3,SEVERE,942923,0,earthquake,5169,4832,2858,2600,1705,2067,5219,5204,1017,985
1,MINOR,4286268,0,earthquake,2235,2171,1358,853,905,467,1873,2378,426,491
2,MODERATE,3312774,1,cyclone,7687,10222,3761,2650,3999,2293,8145,9532,1895,1973
0,NONE,3490739,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2518592,1,cyclone,34682,40930,18226,15490,14537,20251,33429,36865,8724,7976
0,NONE,2313252,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,2303828,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,4950288,1,cyclone,63016,68966,34084,28901,32134,36412,81019,81983,14842,15471
3,SEVERE,534028,0,earthquake,2889,2175,1620,1525,1227,1081,2060,2768,429,558
2,MODERATE,3888144,0,earthquake,6860,8679,3733,4298,4332,2050,7298,8510,1985,1952
1,MINOR,2866601,1,cyclone,1809,2121,831,426,721,474,1951,2033,390,385
0,NONE,1673989,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,703374,0,earthquake,306,338,226,149,156,59,359,401,79,72
0,NONE,1746548,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2643537,1,cyclone,8267,6465,2685,2233,2711,2267,6765,7071,1526,1694
2,MODERATE,295151,0,earthquake,613,499,252,305,242,162,508,644,168,154
4,CATASTROPHIC,291349,1,cyclone,3622,4055,1887,1906,1779,2096,4294,4754,775,1083
0,NONE,4608335,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,3703158,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,5191,0,earthquake,3,2,1,0,0,0,2,2,0,0
1,MINOR,4133777,1,cyclone,2962,3256,1251,721,1121,599,2552,3241,453,359
2,MODERATE,4170034,0,earthquake,8786,8557,4218,3801,3716,2283,9752,8798,2049,2340
4,CATASTROPHIC,2945868,1,cyclone,36116,45136,24120,15460,17483,16957,35092,52890,8574,10845
0,NONE,827908,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,292432,0,earthquake,1644,1099,769,881,584,485,1389,1602,258,324
1,MINOR,4512683,0,earthquake,2441,2312,1155,853,1058,480,2508,1999,506,387
4,CATASTROPHIC,3504481,1,cyclone,39494,56508,21459,17717,23451,24652,49180,46714,10222,13550
1,MINOR,4099062,1,cyclone,2979,2603,1271,737,867,546,2602,3095,383,588
1,MINOR,3047064,1,cyclone,2087,1961,789,484,763,541,1995,2229,274,379
2,MODERATE,4183909,0,earthquake,9097,8781,4833,3780,4709,2166,9587,7930,2383,1727
1,MINOR,937410,0,earthquake,415,443,303,176,196,88,413,524,73,110
1,MINOR,2962825,0,earthquake,1425,1710,896,579,654,291,1365,1677,295,349
3,SEVERE,4596776,1,cyclone,27580,30019,13658,10156,9649,13344,30152,35895,4589,6269
3,SEVERE,3451573,1,cyclone,23058,29825,11645,8078,6279,10439,23248,24896,3157,4207
3,SEVERE,3604974,0,earthquake,18349,19377,12505,11213,9075,7145,18554,16909,3721,3712
2,MODERATE,935934,1,cyclone,2327,2708,954,567,1126,749,2259,3051,484,539
4,CATASTROPHIC,1036654,0,earthquake,10653,10097,7654,8233,4957,5650,10056,10064,2987,2584
2,MODERATE,1287054,0,earthquake,2724,2743,1230,1260,1254,540,2905,2286,660,622
2,MODERATE,2225975,1,cyclone,5474,6071,2096,1829,2718,1802,6457,7108,1037,1358
4,CATASTROPHIC,1337194,0,earthquake,9975,12900,8859,10007,6039,6800,12865,12803,3703,4132
3,SEVERE,2301638,0,earthquake,10043,11570,5872,7115,4863,4684,10706,12519,2209,2258
4,CATASTROPHIC,2223244,0,earthquake,21237,19874,17280,16362,9919,10030,21004,25118,6262,6552
2,MODERATE,1868845,1,cyclone,4683,5019,1809,1396,2303,1405,4611,6307,1111,1252
1,MINOR,531134,1,cyclone,409,400,150,88,135,71,335,442,43,55
2,MODERATE,2894771,1,cyclone,7935,6902,2467,2387,3920,2267,7969,7764,1457,1935
3,SEVERE,986709,0,earthquake,4477,5394,2818,2959,2031,1558,4211,4976,915,1085
0,NONE,1005912,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,4926698,1,cyclone,3392,3559,1606,756,1201,774,3045,4214,499,611
1,MINOR,4298761,1,cyclone,3144,3085,1461,675,1104,531,2654,2813,413,540
2,MODERATE,2477727,1,cyclone,6869,6545,2235,1881,2876,1790,7180,5414,1212,1597
1,MINOR,416893,1,cyclone,260,239,128,67,93,50,263,336,45,49
3,SEVERE,286132,0,earthquake,1408,1670,890,764,523,623,1269,1362,291,286
2,MODERATE,344535,1,cyclone,938,937,389,269,404,258,836,972,169,240
3,SEVERE,4052766,0,earthquake,19452,20270,14337,11229,10131,8472,18236,19154,3267,4096
2,MODERATE,3288820,1,cyclone,7894,9249,3087,2563,3398,2682,7568,10466,1594,2017
4,CATASTROPHIC,1888379,1,cyclone,23939,23685,13060,11522,10421,14756,23724,28473,5662,6966
2,MODERATE,608903,1,cyclone,1622,1564,486,420,697,497,1638,1852,243,411
4,CATASTROPHIC,4894728,0,earthquake,53024,51363,33574,27932,24675,19166,51725,44157,14449,13933
2,MODERATE,1239906,1,cyclone,3125,2737,1292,874,1431,906,2628,3074,653,699
0,NONE,2426969,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,132774,1,cyclone,311,336,129,108,167,100,316,381,71,70
3,SEVERE,4047377,1,cyclone,24975,27759,11882,10273,11025,13530,27040,27833,4472,4589
3,SEVERE,3124105,0,earthquake,19291,17605,10418,9602,6472,4733,16811,14715,2904,3023
1,MINOR,2300670,0,earthquake,978,1157,611,462,549,198,1133,1077,206,211
1,MINOR,3250241,1,cyclone,2205,2183,961,588,649,537,2084,2325,315,390
0,NONE,1992969,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,17572,1,cyclone,225,250,114,110,85,128,247,276,47,58
3,SEVERE,4361481,0,earthquake,25472,18904,14534,11397,7399,7646,21721,24561,3484,4793
1,MINOR,1517210,0,earthquake,803,722,557,318,305,161,860,867,165,172
0,NONE,3267832,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4552229,1,cyclone,33853,34077,14545,11378,10693,11533,31341,41419,4688,4838
0,NONE,2355674,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3298733,0,earthquake,1778,1625,871,769,688,321,1676,1727,282,335
2,MODERATE,4613081,0,earthquake,8543,8668,5380,5180,3092,2573,9158,8572,2074,2087
2,MODERATE,2135048,0,earthquake,3691,3825,2204,2145,2253,1060,3712,4481,960,1136
3,SEVERE,3681460,0,earthquake,17636,23306,10362,10851,7520,7765,18597,21672,3768,3626
1,MINOR,974771,1,cyclone,612,564,269,148,248,121,604,810,93,92
4,CATASTROPHIC,2695672,1,cyclone,28816,42973,17364,15873,15399,17034,35669,44267,6187,8582
0,NONE,4494380,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2439035,1,cyclone,15989,16426,6684,4811,5390,7184,15263,15694,2444,2638
0,NONE,4841104,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,3715242,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,654616,0,earthquake,3228,3065,1876,1824,1090,1513,3432,2745,752,666
0,NONE,2600142,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,3726414,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,139787,0,earthquake,1407,1048,1034,883,640,687,1203,1583,384,529
4,CATASTROPHIC,4302689,1,cyclone,56487,58986,30545,22521,22887,36930,57141,66303,12628,16261
0,NONE,4402944,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2242438,0,earthquake,13225,9935,7186,5906,4103,4610,12382,10898,2261,2525
4,CATASTROPHIC,1541431,1,cyclone,17589,23241,10046,8841,9747,10201,18542,24661,4504,5153
0,NONE,4838199,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,575063,1,cyclone,1729,1564,584,546,725,437,1526,1825,252,371
0,NONE,1552975,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2584358,0,earthquake,27166,26462,16895,19308,12835,12996,28146,26578,7767,8866
1,MINOR,4902064,1,cyclone,2932,3483,1572,725,1610,748,3234,3202,419,483
0,NONE,1537547,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,1321790,1,cyclone,813,995,344,215,332,209,919,1048,141,144
2,MODERATE,720603,0,earthquake,1252,1475,788,834,773,398,1349,1560,353,402
2,MODERATE,4582815,0,earthquake,8822,8739,3971,4147,5032,2406,9415,7941,2314,1763
3,SEVERE,4388135,0,earthquake,18989,25487,10799,13862,9263,7688,21857,18349,3139,3919
3,SEVERE,44777,1,cyclone,272,347,126,98,114,108,282,318,43,51
0,NONE,3267290,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2325912,0,earthquake,9515,10817,6872,7244,5056,4485,12413,9771,2666,1962
0,NONE,3985941,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,2065708,0,earthquake,1013,1069,566,430,398,197,1188,1069,216,221
1,MINOR,3063663,1,cyclone,1759,2260,966,537,797,456,1715,2167,332,435
3,SEVERE,1816471,0,earthquake,8941,8995,5390,5096,3031,3705,8829,10117,1950,1447
0,NONE,447974,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,497483,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4819323,0,earthquake,18782,26716,14679,11680,9931,9730,25356,26029,3654,4592
0,NONE,4635179,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,1570763,0,earthquake,3059,2785,1642,1840,1150,743,2750,3164,759,737
1,MINOR,1706208,0,earthquake,1080,790,418,360,396,184,990,833,160,172
3,SEVERE,3644902,1,cyclone,25989,28188,11493,8962,9442,8788,24190,27480,3722,4335
2,MODERATE,1415540,1,cyclone,4096,4151,1436,1053,1837,1083,3402,4222,752,896
2,MODERATE,365384,0,earthquake,766,737,402,410,392,171,653,691,218,187
0,NONE,1937387,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1377912,1,cyclone,19372,17599,8775,8451,8584,11118,16331,16787,3772,5301
3,SEVERE,3558502,1,cyclone,21721,19357,11545,8897,9332,8062,27933,24578,3947,3458
2,MODERATE,3117164,1,cyclone,8894,8201,2751,2457,3230,2273,7877,7047,1641,1836
3,SEVERE,2001562,1,cyclone,13580,13517,5765,5193,5861,6595,14151,14923,2171,2684
1,MINOR,3706338,1,cyclone,2331,2430,1221,579,931,582,2344,2375,357,468
3,SEVERE,1550323,0,earthquake,8918,7702,4753,4742,3429,3163,9665,7930,1482,1784
2,MODERATE,2392210,0,earthquake,4215,5013,2282,2206,2256,1152,5182,5015,1178,1263
4,CATASTROPHIC,3328766,1,cyclone,40387,43537,23654,18927,21992,26212,41145,43539,10867,12381
3,SEVERE,3726754,1,cyclone,24069,26502,9190,7951,9759,9959,20164,30099,3579,4116
3,SEVERE,2458579,0,earthquake,12780,12054,7312,6739,5278,5730,11250,10575,2463,2451
0,NONE,1075715,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2971047,1,cyclone,7664,7454,3317,2706,3696,2009,7046,6802,1397,1972
2,MODERATE,1744880,0,earthquake,3251,3156,1923,1945,1651,916,3186,3370,713,903
2,MODERATE,1479056,0,earthquake,2927,2759,1465,1447,1356,769,2869,2918,631,730
0,NONE,4550774,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3607542,0,earthquake,18044,15483,11315,10115,6675,7335,18507,19609,3513,3569
0,NONE,1689571,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,950364,1,cyclone,2820,1995,1101,816,1364,731,2594,2798,478,528
4,CATASTROPHIC,3966990,0,earthquake,42595,47525,28243,26072,19936,19536,39128,39575,10792,12236
1,MINOR,4975885,1,cyclone,2843,3138,1199,836,1153,778,3343,4026,497,554
3,SEVERE,1401053,1,cyclone,8789,9896,3637,2934,2804,4324,9780,9009,1423,1756
2,MODERATE,4492440,0,earthquake,9870,9154,5436,4612,3932,1890,9884,8049,1992,2130
3,SEVERE,4390622,0,earthquake,23514,20886,15144,12423,9266,8316,21478,21091,4634,4708
4,CATASTROPHIC,3941817,0,earthquake,41577,35370,29490,27662,14461,17996,31244,36507,12187,11472
4,CATASTROPHIC,1527572,0,earthquake,15488,14311,10673,11817,7866,8090,15784,17791,4100,5728
3,SEVERE,1480464,0,earthquake,6579,6553,3432,3823,2916,2746,6850,7419,1566,1482
4,CATASTROPHIC,302899,1,cyclone,3465,4121,2213,1398,2167,2514,4140,4914,849,929
3,SEVERE,1903391,0,earthquake,10161,9769,5847,4820,4210,3847,9420,8945,1752,1963
1,MINOR,1463105,0,earthquake,583,617,489,313,308,143,728,711,123,155
0,NONE,2574639,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1029793,1,cyclone,6643,5654,3210,2562,2240,3346,6055,8362,1054,1055
4,CATASTROPHIC,1363190,0,earthquake,14041,15040,10647,9314,7197,7911,12243,12803,3412,3831
2,MODERATE,25993,0,earthquake,54,49,25,22,25,15,49,40,14,13
0,NONE,3845754,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,801828,1,cyclone,2165,2239,857,647,1014,663,1807,2158,364,574
4,CATASTROPHIC,2968299,0,earthquake,33035,26576,16542,20647,16173,14548,25616,26996,7854,8359
2,MODERATE,4089058,0,earthquake,7730,8696,3689,4193,4073,2125,8617,8704,2214,2155
4,CATASTROPHIC,3276299,0,earthquake,35550,30479,22264,20957,14935,15862,31999,30097,9850,9982
4,CATASTROPHIC,2054579,0,earthquake,19330,22410,12586,12339,10247,10361,21024,19872,6997,5240
0,NONE,2122771,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,4433042,0,earthquake,2128,2605,1272,966,893,477,2661,2309,499,403
3,SEVERE,4528849,0,earthquake,20253,26079,14036,13223,9242,9673,24407,23139,5155,4089
2,MODERATE,982159,0,earthquake,2073,2227,1033,984,907,467,2123,1669,545,477
4,CATASTROPHIC,4270260,1,cyclone,69882,53821,29326,23402,25355,36590,57943,58728,12950,16392
1,MINOR,271015,0,earthquake,142,152,82,58,53,25,120,156,23,27
2,MODERATE,3101498,1,cyclone,8961,9128,3431,2145,4054,2069,7467,9672,1359,2089
2,MODERATE,2777226,1,cyclone,6868,8413,2846,2405,3961,1837,8042,8056,1518,1659
2,MODERATE,911118,1,cyclone,2217,2658,940,811,1142,852,2342,2706,428,551
0,NONE,1899625,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,4703493,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,4247415,0,earthquake,42179,45424,33286,33047,22003,22977,49871,44655,11812,13485
4,CATASTROPHIC,2706241,0,earthquake,26961,20708,19818,19164,15095,12516,22987,27518,8427,8194
4,CATASTROPHIC,4901503,1,cyclone,59520,67323,30099,27029,31190,43105,66705,60475,14800,20149
0,NONE,449107,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,1632710,0,earthquake,2895,2954,1537,1402,1674,765,3433,3597,679,765
0,NONE,4647699,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1423992,0,earthquake,6954,6481,4450,4392,2571,2712,7732,7652,1330,1660
2,MODERATE,1429537,1,cyclone,3134,3589,1382,1092,1472,1144,3832,4030,703,765
4,CATASTROPHIC,4418970,0,earthquake,38943,36727,32334,30626,24123,23219,38688,44203,13209,14597
4,CATASTROPHIC,2493928,1,cyclone,31718,35460,16178,15055,16020,15791,32975,40690,8379,9558
1,MINOR,4560386,0,earthquake,1999,2209,1196,844,843,413,2401,2049,539,501
4,CATASTROPHIC,868250,1,cyclone,11513,10887,6209,4002,5762,6091,11629,13659,2460,2876
0,NONE,995886,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,920645,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,1162492,0,earthquake,2336,3240,1015,1285,1035,629,2655,2244,538,572
1,MINOR,1361325,0,earthquake,667,710,427,296,259,146,769,670,117,154
2,MODERATE,4131328,1,cyclone,10492,9612,3901,3453,4775,2912,10681,12060,2221,2149
0,NONE,2465420,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,2046366,1,cyclone,1369,1328,622,325,397,253,1477,1647,174,242
0,NONE,4455124,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,4178761,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2111308,1,cyclone,5539,5711,2232,1746,2507,1588,5828,5957,938,1124
2,MODERATE,2372094,1,cyclone,5945,5990,2343,2134,3028,1446,5785,6049,1311,1340
4,CATASTROPHIC,2008463,0,earthquake,20239,19606,15083,14049,10187,11159,22433,20624,6088,6420
2,MODERATE,355641,0,earthquake,558,529,343,440,414,198,712,822,168,156
2,MODERATE,2146446,1,cyclone,4840,5302,2102,1737,2645,1659,5157,7120,1025,1345
4,CATASTROPHIC,4184677,0,earthquake,38897,44042,26035,27849,16518,18101,43444,43814,13130,13352
3,SEVERE,1523525,1,cyclone,10594,10134,4812,3463,3654,5236,9164,10596,1486,1825
2,MODERATE,4079185,1,cyclone,11209,10256,3508,2519,4755,2709,11535,10338,2147,2128
3,SEVERE,2540195,1,cyclone,18286,15642,8490,6220,5780,6818,19655,17930,2391,3490
1,MINOR,1711723,1,cyclone,1206,1232,570,287,485,261,1137,1325,168,222
1,MINOR,3554719,0,earthquake,1654,1763,929,707,648,429,1720,1564,380,312
0,NONE,4363032,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2207505,0,earthquake,18451,21995,15185,14997,11091,10248,21580,22065,8325,5119
0,NONE,1161993,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,2495469,0,earthquake,1045,1251,684,486,489,270,1184,1334,209,271
0,NONE,262884,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,3613944,1,cyclone,43208,48127,28048,25887,23090,26906,42407,48595,11305,11995
0,NONE,4862692,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,456710,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,275321,1,cyclone,695,590,235,221,370,228,723,731,121,172
1,MINOR,2217435,1,cyclone,1540,1408,639,316,526,327,1550,1786,230,275
1,MINOR,1555476,0,earthquake,591,941,424,332,300,177,702,722,147,164
1,MINOR,4008465,1,cyclone,3108,2524,1358,653,998,674,2592,2951,373,424
0,NONE,2686059,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2199024,1,cyclone,5796,6006,2221,1799,2624,1856,6376,5816,1206,1316
2,MODERATE,2596016,0,earthquake,5074,5354,2812,2219,2314,1212,4812,5107,1517,1450
2,MODERATE,1545181,1,cyclone,3536,4405,1517,1164,1863,1246,4152,5253,763,966
4,CATASTROPHIC,829261,0,earthquake,7626,8902,5666,5327,4183,4489,7331,7312,2467,2214
1,MINOR,4244752,1,cyclone,2517,3680,1340,676,917,667,3173,3093,350,473
1,MINOR,387661,1,cyclone,243,229,122,66,86,63,228,252,34,42
3,SEVERE,3384106,0,earthquake,18255,17862,9223,9468,7965,7322,14533,19165,4147,3375
0,NONE,4279013,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3172850,1,cyclone,1894,2240,971,527,789,538,1838,2757,274,428
1,MINOR,1955559,1,cyclone,1334,1298,444,266,439,306,1203,1460,187,238
1,MINOR,4623039,1,cyclone,2589,3150,1459,926,1203,680,2813,3625,423,562
1,MINOR,1799218,1,cyclone,1343,1282,571,312,459,266,1165,1454,193,241
2,MODERATE,2486907,1,cyclone,6177,6558,2681,1875,2978,2122,7255,7685,1206,1473
3,SEVERE,1691907,0,earthquake,9486,8365,5177,5352,3568,3640,9312,9098,1164,1758
2,MODERATE,3226314,0,earthquake,7205,7418,3340,2809,3257,1392,8055,6637,1742,1553
4,CATASTROPHIC,4015047,1,cyclone,47712,57924,30578,27270,27979,33711,48619,55971,10987,14236
1,MINOR,3148821,0,earthquake,1596,1436,832,595,521,352,1655,1438,298,338
0,NONE,4437166,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4986878,0,earthquake,9986,10315,4037,4451,4941,2621,10155,10532,2224,2097
2,MODERATE,88410,0,earthquake,161,193,90,83,82,46,180,155,35,52
4,CATASTROPHIC,3857240,1,cyclone,53409,48148,25296,22911,26131,30451,62093,62437,11590,13440
0,NONE,990315,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,1596817,1,cyclone,3931,4857,1571,1279,2066,1065,3936,4665,950,838
2,MODERATE,3556971,1,cyclone,11383,10225,3217,2377,4529,2719,9836,9596,2110,2151
0,NONE,4145327,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,3346144,0,earthquake,7652,6203,3512,3485,3371,1777,7500,6208,1471,1638
2,MODERATE,4237690,1,cyclone,11841,11806,4745,2892,5873,3414,11553,11750,2316,2833
0,NONE,1889572,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,15090,0,earthquake,87,70,46,43,31,25,72,71,14,11
2,MODERATE,1819893,1,cyclone,3980,5101,2169,1397,2057,1357,4359,4759,850,1067
3,SEVERE,3969306,0,earthquake,20233,17123,12734,11027,7042,7122,18572,17552,4084,3538
3,SEVERE,1762994,1,cyclone,11571,11227,4458,4882,4752,5662,10684,9894,1897,2193
1,MINOR,3895504,1,cyclone,2437,3033,1267,634,938,587,2704,2671,406,424
3,SEVERE,2388632,0,earthquake,10844,12621,7848,5449,4259,4553,10971,12705,2176,2151
0,NONE,513720,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2776502,0,earthquake,26557,24991,21005,14170,14498,11778,31316,26841,8795,8488
